system,sessions,trial,outcome,p_val
XSqrA_M,94,1,0.5681818181818182,3.7425077188266804e-06
BM25,94,1,0.5,7.673195200617477e-07
Baseline,94,1,0.5476190476190477,1.9789360052599056e-06
Tf,94,1,0.30952380952380953,1.641422244527307e-08
Dl,94,1,0.11904761904761904,3.3184216206329287e-10
Null,94,1,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,94,2,0.5813953488372093,4.422710914565096e-06
BM25,94,2,0.5121951219512195,8.8348256023392e-07
Baseline,94,2,0.4146341463414634,1.342021485676956e-07
Tf,94,2,0.2926829268292683,1.2328824811760408e-08
Dl,94,2,0.125,5.166992602893738e-10
Null,94,2,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,94,3,0.5348837209302325,1.6984666430537982e-06
BM25,94,3,0.5121951219512195,8.8348256023392e-07
Baseline,94,3,0.5609756097560976,2.2412021885176647e-06
Tf,94,3,0.3170731707317073,1.9919816261963716e-08
Dl,94,3,0.25,5.676644230612976e-09
Null,94,3,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,94,4,0.5581395348837209,2.743034533895946e-06
BM25,94,4,0.5121951219512195,8.8348256023392e-07
Baseline,94,4,0.3902439024390244,8.345700333429495e-08
Tf,94,4,0.3170731707317073,1.9919816261963716e-08
Dl,94,4,0.225,3.521543598730579e-09
Null,94,4,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,94,5,0.5581395348837209,2.743034533895946e-06
BM25,94,5,0.5121951219512195,8.8348256023392e-07
Baseline,94,5,0.43902439024390244,2.154942114285424e-07
Tf,94,5,0.34146341463414637,3.215040713607078e-08
Dl,94,5,0.25,5.676644230612976e-09
Null,94,5,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,94,6,0.5681818181818182,3.7425077188266804e-06
BM25,94,6,0.5,7.673195200617477e-07
Baseline,94,6,0.47619047619047616,4.7661788511851224e-07
Tf,94,6,0.3333333333333333,2.664243468527271e-08
Dl,94,6,0.14634146341463414,6.80097621703464e-10
Null,94,6,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,94,7,0.5681818181818182,3.7425077188266804e-06
BM25,94,7,0.5,7.673195200617477e-07
Baseline,94,7,0.6190476190476191,8.073767420438102e-06
Tf,94,7,0.35714285714285715,4.320463057827488e-08
Dl,94,7,0.24390243902439024,4.708980436673801e-09
Null,94,7,0.05714285714285714,2.819825034629631e-10
XSqrA_M,94,8,0.5681818181818182,3.7425077188266804e-06
BM25,94,8,0.5,7.673195200617477e-07
Baseline,94,8,0.35714285714285715,4.320463057827488e-08
Tf,94,8,0.3333333333333333,2.664243468527271e-08
Dl,94,8,0.07317073170731707,1.5817085544851322e-10
Null,94,8,0.0,1.1183944549158517e-10
XSqrA_M,94,9,0.5909090909090909,6.076830232977395e-06
BM25,94,9,0.5,7.673195200617477e-07
Baseline,94,9,0.38095238095238093,6.99937338968946e-08
Tf,94,9,0.3333333333333333,2.664243468527271e-08
Dl,94,9,0.1951219512195122,1.7923248521993405e-09
Null,94,9,0.05714285714285714,2.819825034629631e-10
XSqrA_M,94,10,0.5909090909090909,6.076830232977395e-06
BM25,94,10,0.5,7.673195200617477e-07
Baseline,94,10,0.40476190476190477,1.132731508896442e-07
Tf,94,10,0.35714285714285715,4.320463057827488e-08
Dl,94,10,0.21951219512195122,2.906358969444204e-09
Null,94,10,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,95,1,0.5681818181818182,3.7425077188266804e-06
BM25,95,1,0.5,7.673195200617477e-07
Baseline,95,1,0.5238095238095238,1.2333477307067912e-06
Tf,95,1,0.38095238095238093,6.99937338968946e-08
Dl,95,1,0.1951219512195122,1.7923248521993405e-09
Null,95,1,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,95,2,0.5909090909090909,6.076830232977395e-06
BM25,95,2,0.5,7.673195200617477e-07
Baseline,95,2,0.4523809523809524,2.9561498122002533e-07
Tf,95,2,0.30952380952380953,1.641422244527307e-08
Dl,95,2,0.17073170731707318,1.1044620578073076e-09
Null,95,2,0.05714285714285714,2.819825034629631e-10
XSqrA_M,95,3,0.5909090909090909,6.076830232977395e-06
BM25,95,3,0.5,7.673195200617477e-07
Baseline,95,3,0.5476190476190477,1.9789360052599056e-06
Tf,95,3,0.2857142857142857,1.0104085164769171e-08
Dl,95,3,0.21951219512195122,2.906358969444204e-09
Null,95,3,0.0,1.1183944549158517e-10
XSqrA_M,95,4,0.5813953488372093,4.422710914565096e-06
BM25,95,4,0.5121951219512195,8.8348256023392e-07
Baseline,95,4,0.5609756097560976,2.2412021885176647e-06
Tf,95,4,0.34146341463414637,3.215040713607078e-08
Dl,95,4,0.21951219512195122,2.906358969444204e-09
Null,95,4,0.058823529411764705,3.175900697340418e-10
XSqrA_M,95,5,0.5813953488372093,4.422710914565096e-06
BM25,95,5,0.5121951219512195,8.8348256023392e-07
Baseline,95,5,0.6097560975609756,5.630843456507827e-06
Tf,95,5,0.34146341463414637,3.215040713607078e-08
Dl,95,5,0.2,2.1824468624358617e-09
Null,95,5,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,95,6,0.5813953488372093,4.422710914565096e-06
BM25,95,6,0.5121951219512195,8.8348256023392e-07
Baseline,95,6,0.43902439024390244,2.154942114285424e-07
Tf,95,6,0.34146341463414637,3.215040713607078e-08
Dl,95,6,0.14634146341463414,6.80097621703464e-10
Null,95,6,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,95,7,0.5681818181818182,3.7425077188266804e-06
BM25,95,7,0.5,7.673195200617477e-07
Baseline,95,7,0.4523809523809524,2.9561498122002533e-07
Tf,95,7,0.35714285714285715,4.320463057827488e-08
Dl,95,7,0.12195121951219512,4.1850083585941083e-10
Null,95,7,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,95,8,0.5909090909090909,6.076830232977395e-06
BM25,95,8,0.5,7.673195200617477e-07
Baseline,95,8,0.6190476190476191,8.073767420438102e-06
Tf,95,8,0.3333333333333333,2.664243468527271e-08
Dl,95,8,0.21428571428571427,2.3461074282142595e-09
Null,95,8,0.05714285714285714,2.819825034629631e-10
XSqrA_M,95,9,0.5681818181818182,3.7425077188266804e-06
BM25,95,9,0.5,7.673195200617477e-07
Baseline,95,9,0.40476190476190477,1.132731508896442e-07
Tf,95,9,0.30952380952380953,1.641422244527307e-08
Dl,95,9,0.1951219512195122,1.7923248521993405e-09
Null,95,9,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,95,10,0.5681818181818182,3.7425077188266804e-06
BM25,95,10,0.5,7.673195200617477e-07
Baseline,95,10,0.42857142857142855,1.8310345973738212e-07
Tf,95,10,0.30952380952380953,1.641422244527307e-08
Dl,95,10,0.21951219512195122,2.906358969444204e-09
Null,95,10,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,96,1,0.5681818181818182,3.7425077188266804e-06
BM25,96,1,0.47619047619047616,4.7661788511851224e-07
Baseline,96,1,0.6428571428571429,1.2837744618433384e-05
Tf,96,1,0.30952380952380953,1.641422244527307e-08
Dl,96,1,0.2682926829268293,7.62300515493039e-09
Null,96,1,0.0,1.1183944549158517e-10
XSqrA_M,96,2,0.5909090909090909,6.076830232977395e-06
BM25,96,2,0.5,7.673195200617477e-07
Baseline,96,2,0.5714285714285714,3.169123168918922e-06
Tf,96,2,0.2857142857142857,1.0104085164769171e-08
Dl,96,2,0.21428571428571427,2.3461074282142595e-09
Null,96,2,0.05714285714285714,2.819825034629631e-10
XSqrA_M,96,3,0.5813953488372093,4.422710914565096e-06
BM25,96,3,0.5121951219512195,8.8348256023392e-07
Baseline,96,3,0.43902439024390244,2.154942114285424e-07
Tf,96,3,0.3902439024390244,8.345700333429495e-08
Dl,96,3,0.25,5.676644230612976e-09
Null,96,3,0.0,1.2718350764632539e-10
XSqrA_M,96,4,0.5581395348837209,2.743034533895946e-06
BM25,96,4,0.5121951219512195,8.8348256023392e-07
Baseline,96,4,0.5121951219512195,8.8348256023392e-07
Tf,96,4,0.3170731707317073,1.9919816261963716e-08
Dl,96,4,0.225,3.521543598730579e-09
Null,96,4,0.058823529411764705,3.175900697340418e-10
XSqrA_M,96,5,0.5813953488372093,4.422710914565096e-06
BM25,96,5,0.5121951219512195,8.8348256023392e-07
Baseline,96,5,0.6341463414634146,8.887145112235553e-06
Tf,96,5,0.34146341463414637,3.215040713607078e-08
Dl,96,5,0.175,1.351292032809416e-09
Null,96,5,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,96,6,0.5581395348837209,2.743034533895946e-06
BM25,96,6,0.5121951219512195,8.8348256023392e-07
Baseline,96,6,0.2926829268292683,1.2328824811760408e-08
Tf,96,6,0.34146341463414637,3.215040713607078e-08
Dl,96,6,0.225,3.521543598730579e-09
Null,96,6,0.058823529411764705,3.175900697340418e-10
XSqrA_M,96,7,0.5581395348837209,2.743034533895946e-06
BM25,96,7,0.5121951219512195,8.8348256023392e-07
Baseline,96,7,0.5853658536585366,3.557164763074842e-06
Tf,96,7,0.34146341463414637,3.215040713607078e-08
Dl,96,7,0.25,5.676644230612976e-09
Null,96,7,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,96,8,0.5581395348837209,2.743034533895946e-06
BM25,96,8,0.5121951219512195,8.8348256023392e-07
Baseline,96,8,0.6097560975609756,5.630843456507827e-06
Tf,96,8,0.36585365853658536,5.1831213598398384e-08
Dl,96,8,0.175,1.351292032809416e-09
Null,96,8,0.058823529411764705,3.175900697340418e-10
XSqrA_M,96,9,0.5909090909090909,6.076830232977395e-06
BM25,96,9,0.5,7.673195200617477e-07
Baseline,96,9,0.6190476190476191,8.073767420438102e-06
Tf,96,9,0.3333333333333333,2.664243468527271e-08
Dl,96,9,0.2682926829268293,7.62300515493039e-09
Null,96,9,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,96,10,0.5681818181818182,3.7425077188266804e-06
BM25,96,10,0.5,7.673195200617477e-07
Baseline,96,10,0.40476190476190477,1.132731508896442e-07
Tf,96,10,0.30952380952380953,1.641422244527307e-08
Dl,96,10,0.21951219512195122,2.906358969444204e-09
Null,96,10,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,97,1,0.5681818181818182,3.7425077188266804e-06
BM25,97,1,0.5,7.673195200617477e-07
Baseline,97,1,0.4523809523809524,2.9561498122002533e-07
Tf,97,1,0.30952380952380953,1.641422244527307e-08
Dl,97,1,0.2682926829268293,7.62300515493039e-09
Null,97,1,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,97,2,0.5681818181818182,3.7425077188266804e-06
BM25,97,2,0.5,7.673195200617477e-07
Baseline,97,2,0.5238095238095238,1.2333477307067912e-06
Tf,97,2,0.35714285714285715,4.320463057827488e-08
Dl,97,2,0.21951219512195122,2.906358969444204e-09
Null,97,2,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,97,3,0.5813953488372093,4.422710914565096e-06
BM25,97,3,0.5121951219512195,8.8348256023392e-07
Baseline,97,3,0.4878048780487805,5.529879918098313e-07
Tf,97,3,0.34146341463414637,3.215040713607078e-08
Dl,97,3,0.275,9.140953152503078e-09
Null,97,3,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,97,4,0.5813953488372093,4.422710914565096e-06
BM25,97,4,0.5121951219512195,8.8348256023392e-07
Baseline,97,4,0.4634146341463415,3.4549367520738685e-07
Tf,97,4,0.36585365853658536,5.1831213598398384e-08
Dl,97,4,0.225,3.521543598730579e-09
Null,97,4,0.058823529411764705,3.175900697340418e-10
XSqrA_M,97,5,0.5454545454545454,2.301796726181159e-06
BM25,97,5,0.5,7.673195200617477e-07
Baseline,97,5,0.38095238095238093,6.99937338968946e-08
Tf,97,5,0.38095238095238093,6.99937338968946e-08
Dl,97,5,0.1951219512195122,1.7923248521993405e-09
Null,97,5,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,97,6,0.5581395348837209,2.743034533895946e-06
BM25,97,6,0.5121951219512195,8.8348256023392e-07
Baseline,97,6,0.5121951219512195,8.8348256023392e-07
Tf,97,6,0.36585365853658536,5.1831213598398384e-08
Dl,97,6,0.225,3.521543598730579e-09
Null,97,6,0.058823529411764705,3.175900697340418e-10
XSqrA_M,97,7,0.5909090909090909,6.076830232977395e-06
BM25,97,7,0.5,7.673195200617477e-07
Baseline,97,7,0.47619047619047616,4.7661788511851224e-07
Tf,97,7,0.3333333333333333,2.664243468527271e-08
Dl,97,7,0.14634146341463414,6.80097621703464e-10
Null,97,7,0.0,1.1183944549158517e-10
XSqrA_M,97,8,0.5681818181818182,3.7425077188266804e-06
BM25,97,8,0.5,7.673195200617477e-07
Baseline,97,8,0.4523809523809524,2.9561498122002533e-07
Tf,97,8,0.3333333333333333,2.664243468527271e-08
Dl,97,8,0.17073170731707318,1.1044620578073076e-09
Null,97,8,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,97,9,0.5813953488372093,4.422710914565096e-06
BM25,97,9,0.5121951219512195,8.8348256023392e-07
Baseline,97,9,0.5609756097560976,2.2412021885176647e-06
Tf,97,9,0.34146341463414637,3.215040713607078e-08
Dl,97,9,0.225,3.521543598730579e-09
Null,97,9,0.058823529411764705,3.175900697340418e-10
XSqrA_M,97,10,0.5681818181818182,3.7425077188266804e-06
BM25,97,10,0.5,7.673195200617477e-07
Baseline,97,10,0.5952380952380952,5.0643153486748686e-06
Tf,97,10,0.3333333333333333,2.664243468527271e-08
Dl,97,10,0.24390243902439024,4.708980436673801e-09
Null,97,10,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,98,1,0.5681818181818182,3.7425077188266804e-06
BM25,98,1,0.5,7.673195200617477e-07
Baseline,98,1,0.5,7.673195200617477e-07
Tf,98,1,0.35714285714285715,4.320463057827488e-08
Dl,98,1,0.2682926829268293,7.62300515493039e-09
Null,98,1,0.0,1.1183944549158517e-10
XSqrA_M,98,2,0.5681818181818182,3.7425077188266804e-06
BM25,98,2,0.5,7.673195200617477e-07
Baseline,98,2,0.5714285714285714,3.169123168918922e-06
Tf,98,2,0.38095238095238093,6.99937338968946e-08
Dl,98,2,0.14634146341463414,6.80097621703464e-10
Null,98,2,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,98,3,0.5581395348837209,2.743034533895946e-06
BM25,98,3,0.5121951219512195,8.8348256023392e-07
Baseline,98,3,0.5609756097560976,2.2412021885176647e-06
Tf,98,3,0.34146341463414637,3.215040713607078e-08
Dl,98,3,0.175,1.351292032809416e-09
Null,98,3,0.0,1.2718350764632539e-10
XSqrA_M,98,4,0.5681818181818182,3.7425077188266804e-06
BM25,98,4,0.5,7.673195200617477e-07
Baseline,98,4,0.42857142857142855,1.8310345973738212e-07
Tf,98,4,0.35714285714285715,4.320463057827488e-08
Dl,98,4,0.16666666666666666,8.833588441301725e-10
Null,98,4,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,98,5,0.5909090909090909,6.076830232977395e-06
BM25,98,5,0.5,7.673195200617477e-07
Baseline,98,5,0.47619047619047616,4.7661788511851224e-07
Tf,98,5,0.3333333333333333,2.664243468527271e-08
Dl,98,5,0.11904761904761904,3.3184216206329287e-10
Null,98,5,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,98,6,0.5909090909090909,6.076830232977395e-06
BM25,98,6,0.5,7.673195200617477e-07
Baseline,98,6,0.42857142857142855,1.8310345973738212e-07
Tf,98,6,0.38095238095238093,6.99937338968946e-08
Dl,98,6,0.19047619047619047,1.4400407563008076e-09
Null,98,6,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,98,7,0.5681818181818182,3.7425077188266804e-06
BM25,98,7,0.5,7.673195200617477e-07
Baseline,98,7,0.47619047619047616,4.7661788511851224e-07
Tf,98,7,0.30952380952380953,1.641422244527307e-08
Dl,98,7,0.14285714285714285,5.415656857169009e-10
Null,98,7,0.05714285714285714,2.819825034629631e-10
XSqrA_M,98,8,0.5909090909090909,6.076830232977395e-06
BM25,98,8,0.5,7.673195200617477e-07
Baseline,98,8,0.40476190476190477,1.132731508896442e-07
Tf,98,8,0.3333333333333333,2.664243468527271e-08
Dl,98,8,0.17073170731707318,1.1044620578073076e-09
Null,98,8,0.05714285714285714,2.819825034629631e-10
XSqrA_M,98,9,0.5681818181818182,3.7425077188266804e-06
BM25,98,9,0.5,7.673195200617477e-07
Baseline,98,9,0.5,7.673195200617477e-07
Tf,98,9,0.38095238095238093,6.99937338968946e-08
Dl,98,9,0.21428571428571427,2.3461074282142595e-09
Null,98,9,0.0,1.1183944549158517e-10
XSqrA_M,98,10,0.5581395348837209,2.743034533895946e-06
BM25,98,10,0.5121951219512195,8.8348256023392e-07
Baseline,98,10,0.6829268292682927,2.1911593796459957e-05
Tf,98,10,0.34146341463414637,3.215040713607078e-08
Dl,98,10,0.175,1.351292032809416e-09
Null,98,10,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,99,1,0.5681818181818182,3.7425077188266804e-06
BM25,99,1,0.5,7.673195200617477e-07
Baseline,99,1,0.5,7.673195200617477e-07
Tf,99,1,0.35714285714285715,4.320463057827488e-08
Dl,99,1,0.1951219512195122,1.7923248521993405e-09
Null,99,1,0.0,1.1183944549158517e-10
XSqrA_M,99,2,0.5681818181818182,3.7425077188266804e-06
BM25,99,2,0.5,7.673195200617477e-07
Baseline,99,2,0.3333333333333333,2.664243468527271e-08
Tf,99,2,0.30952380952380953,1.641422244527307e-08
Dl,99,2,0.1951219512195122,1.7923248521993405e-09
Null,99,2,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,99,3,0.5909090909090909,6.076830232977395e-06
BM25,99,3,0.5,7.673195200617477e-07
Baseline,99,3,0.6904761904761905,3.215955563200678e-05
Tf,99,3,0.35714285714285715,4.320463057827488e-08
Dl,99,3,0.12195121951219512,4.1850083585941083e-10
Null,99,3,0.05714285714285714,2.819825034629631e-10
XSqrA_M,99,4,0.5681818181818182,3.7425077188266804e-06
BM25,99,4,0.5,7.673195200617477e-07
Baseline,99,4,0.5476190476190477,1.9789360052599056e-06
Tf,99,4,0.35714285714285715,4.320463057827488e-08
Dl,99,4,0.24390243902439024,4.708980436673801e-09
Null,99,4,0.0,1.1183944549158517e-10
XSqrA_M,99,5,0.5681818181818182,3.7425077188266804e-06
BM25,99,5,0.5,7.673195200617477e-07
Baseline,99,5,0.5714285714285714,3.169123168918922e-06
Tf,99,5,0.3333333333333333,2.664243468527271e-08
Dl,99,5,0.11904761904761904,3.3184216206329287e-10
Null,99,5,0.05714285714285714,2.819825034629631e-10
XSqrA_M,99,6,0.5909090909090909,6.076830232977395e-06
BM25,99,6,0.5,7.673195200617477e-07
Baseline,99,6,0.5476190476190477,1.9789360052599056e-06
Tf,99,6,0.35714285714285715,4.320463057827488e-08
Dl,99,6,0.21951219512195122,2.906358969444204e-09
Null,99,6,0.0,1.1183944549158517e-10
XSqrA_M,99,7,0.5909090909090909,6.076830232977395e-06
BM25,99,7,0.5,7.673195200617477e-07
Baseline,99,7,0.5238095238095238,1.2333477307067912e-06
Tf,99,7,0.3333333333333333,2.664243468527271e-08
Dl,99,7,0.21951219512195122,2.906358969444204e-09
Null,99,7,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,99,8,0.5581395348837209,2.743034533895946e-06
BM25,99,8,0.5121951219512195,8.8348256023392e-07
Baseline,99,8,0.5609756097560976,2.2412021885176647e-06
Tf,99,8,0.36585365853658536,5.1831213598398384e-08
Dl,99,8,0.25,5.676644230612976e-09
Null,99,8,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,99,9,0.5909090909090909,6.076830232977395e-06
BM25,99,9,0.5,7.673195200617477e-07
Baseline,99,9,0.47619047619047616,4.7661788511851224e-07
Tf,99,9,0.3333333333333333,2.664243468527271e-08
Dl,99,9,0.1951219512195122,1.7923248521993405e-09
Null,99,9,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,99,10,0.5909090909090909,6.076830232977395e-06
BM25,99,10,0.5,7.673195200617477e-07
Baseline,99,10,0.5952380952380952,5.0643153486748686e-06
Tf,99,10,0.30952380952380953,1.641422244527307e-08
Dl,99,10,0.14634146341463414,6.80097621703464e-10
Null,99,10,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,100,1,0.5581395348837209,2.743034533895946e-06
BM25,100,1,0.5121951219512195,8.8348256023392e-07
Baseline,100,1,0.5121951219512195,8.8348256023392e-07
Tf,100,1,0.34146341463414637,3.215040713607078e-08
Dl,100,1,0.15,8.359365900938847e-10
Null,100,1,0.058823529411764705,3.175900697340418e-10
XSqrA_M,100,2,0.5909090909090909,6.076830232977395e-06
BM25,100,2,0.5,7.673195200617477e-07
Baseline,100,2,0.4523809523809524,2.9561498122002533e-07
Tf,100,2,0.30952380952380953,1.641422244527307e-08
Dl,100,2,0.24390243902439024,4.708980436673801e-09
Null,100,2,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,100,3,0.5681818181818182,3.7425077188266804e-06
BM25,100,3,0.5,7.673195200617477e-07
Baseline,100,3,0.5121951219512195,8.8348256023392e-07
Tf,100,3,0.35714285714285715,4.320463057827488e-08
Dl,100,3,0.2,2.1824468624358617e-09
Null,100,3,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,100,4,0.5909090909090909,6.076830232977395e-06
BM25,100,4,0.5,7.673195200617477e-07
Baseline,100,4,0.35714285714285715,4.320463057827488e-08
Tf,100,4,0.3333333333333333,2.664243468527271e-08
Dl,100,4,0.17073170731707318,1.1044620578073076e-09
Null,100,4,0.05714285714285714,2.819825034629631e-10
XSqrA_M,100,5,0.5909090909090909,6.076830232977395e-06
BM25,100,5,0.5,7.673195200617477e-07
Baseline,100,5,0.5952380952380952,5.0643153486748686e-06
Tf,100,5,0.30952380952380953,1.641422244527307e-08
Dl,100,5,0.14634146341463414,6.80097621703464e-10
Null,100,5,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,100,6,0.5581395348837209,2.743034533895946e-06
BM25,100,6,0.5121951219512195,8.8348256023392e-07
Baseline,100,6,0.3902439024390244,8.345700333429495e-08
Tf,100,6,0.3170731707317073,1.9919816261963716e-08
Dl,100,6,0.175,1.351292032809416e-09
Null,100,6,0.058823529411764705,3.175900697340418e-10
XSqrA_M,100,7,0.5813953488372093,4.422710914565096e-06
BM25,100,7,0.5121951219512195,8.8348256023392e-07
Baseline,100,7,0.5121951219512195,8.8348256023392e-07
Tf,100,7,0.3170731707317073,1.9919816261963716e-08
Dl,100,7,0.21951219512195122,2.906358969444204e-09
Null,100,7,0.0,1.2718350764632539e-10
XSqrA_M,100,8,0.5681818181818182,3.7425077188266804e-06
BM25,100,8,0.5,7.673195200617477e-07
Baseline,100,8,0.5714285714285714,3.169123168918922e-06
Tf,100,8,0.35714285714285715,4.320463057827488e-08
Dl,100,8,0.14634146341463414,6.80097621703464e-10
Null,100,8,0.0,1.1183944549158517e-10
XSqrA_M,100,9,0.5909090909090909,6.076830232977395e-06
BM25,100,9,0.5,7.673195200617477e-07
Baseline,100,9,0.4523809523809524,2.9561498122002533e-07
Tf,100,9,0.38095238095238093,6.99937338968946e-08
Dl,100,9,0.17073170731707318,1.1044620578073076e-09
Null,100,9,0.05714285714285714,2.819825034629631e-10
